machine_id,cpu,memory,utilization,available_capacity_for_29_days
486703,0.5,0.4995,5668.433665532881,26073.9
336023613,0.5,0.2493,5669.746960796827,13013.46
127203210,0.5,0.2493,5671.803969178655,13013.46
2197676849,0.5,0.4995,5674.585318270841,26073.9
13010104,0.5,0.2493,5676.796386957968,13013.46
336025743,0.5,0.2493,5678.537253202355,13013.46
280018484,0.5,0.4995,5678.638167576653,26073.9
4820022630,1.0,1.0,5679.199311224686,104400.0
38700020,0.5,0.2493,5679.399331490412,13013.46
1436342971,0.5,0.4995,5679.781515681294,26073.9
257410973,0.5,0.2493,5682.350914671471,13013.46
2357740999,0.5,0.749,5683.769181738524,39097.8
372630443,0.5,0.4995,5684.207198658834,26073.9
3582783789,0.5,0.4995,5685.083159669796,26073.9
711981,0.5,0.4995,5690.757915607275,26073.9
336061532,0.5,0.2493,5692.296252287284,13013.46
6564207,0.5,0.4995,5693.1660758938715,26073.9
765723,0.5,0.4995,5693.17609206482,26073.9
336069331,0.5,0.2493,5694.681244006345,13013.46
1726344071,0.5,0.2493,5695.127408024388,13013.46
318351202,0.5,0.749,5695.339157040986,39097.8
1340278,0.5,0.2493,5696.840074335148,13013.46
4820022174,1.0,1.0,5697.778022666094,104400.0
336051573,0.5,0.2493,5698.873271648531,13013.46
4820235521,1.0,1.0,5699.263314338955,104400.0
1269058,0.5,0.4995,5700.64923079668,26073.9
3760329943,0.5,0.4995,5709.023205309708,26073.9
336037235,0.5,0.2493,5709.185341218261,13013.46
61014839,0.5,0.2493,5711.388725094916,13013.46
400793210,0.5,0.2493,5713.915984050354,13013.46
3890524254,0.5,0.4995,5714.892945300247,26073.9
2891240713,0.5,0.2493,5715.536325460123,13013.46
295001041,0.5,0.2493,5717.045764811879,13013.46
351621031,0.5,0.4995,5717.852712215643,26073.9
336074218,0.5,0.2493,5718.716594499921,13013.46
4820246091,1.0,1.0,5721.398882047204,104400.0
294823361,0.5,0.2493,5722.464861409074,13013.46
1093479,0.5,0.2493,5725.413298749752,13013.46
4469370329,0.5,0.4995,5725.861394212087,26073.9
317490164,0.5,0.749,5726.425579465839,39097.8
1436299276,0.5,0.4995,5729.18233617386,26073.9
294995688,0.5,0.2493,5729.9103486697995,13013.46
4055654294,0.5,0.2493,5733.244169775593,13013.46
4302787106,0.5,0.4995,5738.196757812247,26073.9
317508381,0.5,0.749,5739.040571720096,39097.8
38700337,0.5,0.2493,5739.395262745771,13013.46
431038861,0.5,0.2493,5740.206694431327,13013.46
3545697508,0.5,0.2493,5740.471836439234,13013.46
317808275,0.5,0.2493,5740.548167214448,13013.46
38673500,0.5,0.2493,5740.661405041391,13013.46
4304818078,0.5,0.4995,5742.750314350918,26073.9
227459271,0.5,0.4995,5743.280587064052,26073.9
318350726,0.5,0.2493,5743.679573214117,13013.46
4820013686,1.0,1.0,5743.708270156175,104400.0
305376346,0.5,0.2493,5743.9037066920055,13013.46
1271484,0.5,0.4995,5743.950001942707,26073.9
4820365604,1.0,1.0,5744.387738084917,104400.0
3231086370,0.5,0.4995,5745.9023559706,26073.9
351604319,0.5,0.4995,5748.952263598412,26073.9
367886061,0.5,0.2493,5751.933529880924,13013.46
277432440,0.5,0.2493,5752.421275123371,13013.46
2991282113,0.5,0.4995,5753.006166490702,26073.9
1436344238,0.5,0.4995,5754.027844749464,26073.9
2851266,0.5,0.2493,5754.26921435848,13013.46
6274355716,0.5,0.2493,5754.446459409909,13013.46
3498074162,0.5,0.4995,5754.449973287469,26073.9
431075314,0.5,0.4995,5755.239762028501,26073.9
38681288,0.5,0.2493,5756.374159439621,13013.46
32056130,0.5,0.2493,5758.352948979459,13013.46
3346111386,0.5,0.2493,5758.880125340416,13013.46
2372872938,0.5,0.4995,5761.807896634906,26073.9
13272411,0.5,0.4995,5762.189630194154,26073.9
17504373,0.5,0.4995,5763.754169033737,26073.9
370136275,0.5,0.2493,5763.874195565703,13013.46
318383256,0.5,0.749,5764.017890653267,39097.8
294771563,0.5,0.2493,5764.681432746238,13013.46
30788560,0.5,0.2493,5766.6015198633695,13013.46
3938673172,0.5,0.4995,5766.990178765257,26073.9
336023572,0.5,0.2493,5768.427855635833,13013.46
284757932,0.5,0.4995,5768.797329815941,26073.9
19,0.5,0.2493,5769.0409094266715,13013.46
317808012,0.5,0.749,5770.860076145845,39097.8
431074298,0.5,0.4995,5770.8679804796,26073.9
564469055,0.5,0.2493,5772.678910433618,13013.46
38712510,0.5,0.2493,5772.9442226209785,13013.46
1270372,0.5,0.4995,5773.297933617736,26073.9
336069993,0.5,0.2493,5774.41271923637,13013.46
3820867554,0.5,0.4995,5777.825033972768,26073.9
351607177,0.5,0.4995,5779.878662071825,26073.9
4002274390,0.5,0.4995,5779.98173750202,26073.9
636594736,0.5,0.4995,5780.432194455524,26073.9
257502094,0.5,0.749,5781.703893639277,39097.8
1272653,0.5,0.4995,5784.1348184493645,26073.9
642079627,0.5,0.749,5784.381465069238,39097.8
766872157,0.5,0.4995,5788.62080337306,26073.9
4304112836,0.5,0.4995,5789.6121653461105,26073.9
1436501344,0.5,0.4995,5790.751157489272,26073.9
616836990,0.5,0.2493,5790.954746212952,13013.46
2110999309,0.5,0.2493,5791.79244815218,13013.46
431072637,0.5,0.4995,5792.883915540035,26073.9
105752052,0.5,0.4995,5793.299579921695,26073.9
400453824,0.5,0.2493,5794.310668307737,13013.46
1268542,0.5,0.4995,5794.388066636443,26073.9
3469741845,0.5,0.4995,5795.5983872880315,26073.9
4469987630,0.5,0.4995,5796.816139416496,26073.9
317488611,0.5,0.749,5798.972151446608,39097.8
217102020,0.5,0.2493,5800.621139767652,13013.46
3605370291,0.5,0.4995,5800.973362406395,26073.9
1436501713,0.5,0.4995,5802.629296737707,26073.9
1272151,0.5,0.4995,5803.468894488064,26073.9
3894581415,0.5,0.4995,5805.152501716345,26073.9
1338611,0.5,0.4995,5808.171924606868,26073.9
3349770808,0.5,0.2493,5809.68797102227,13013.46
257346687,0.5,0.749,5811.005453573395,39097.8
6120385868,0.5,0.2493,5811.043802654539,13013.46
4820137260,1.0,1.0,5812.015420116382,104400.0
336036862,0.5,0.2493,5812.086041365819,13013.46
659891037,0.5,0.4995,5813.849674360445,26073.9
904811,0.5,0.4995,5814.002188430703,26073.9
336061825,0.5,0.2493,5815.225569728477,13013.46
294963297,0.5,0.2493,5818.871878712907,13013.46
317302987,0.5,0.2493,5819.759533174599,13013.46
63703114,0.5,0.2493,5823.243202000877,13013.46
294965842,0.5,0.2493,5823.739963633284,13013.46
1436357100,0.5,0.4995,5825.453163139324,26073.9
904722,0.5,0.4995,5829.163238980335,26073.9
317472610,0.5,0.749,5829.358745821529,39097.8
4820134769,1.0,1.0,5831.648331250097,104400.0
38646843,0.5,0.2493,5832.951541984161,13013.46
4233784189,0.5,0.2493,5833.456692580303,13013.46
2292227430,0.5,0.2493,5835.295273882944,13013.46
13007409,0.5,0.2493,5836.837708638053,13013.46
294847196,0.5,0.2493,5839.110107801394,13013.46
351650065,0.5,0.4995,5839.76594359045,26073.9
765983,0.5,0.4995,5840.69457744626,26073.9
2507744244,0.5,0.4995,5840.813655844141,26073.9
906287,0.5,0.4995,5843.104599008213,26073.9
284739138,0.5,0.2493,5846.3993498115315,13013.46
32084209,0.5,0.2493,5847.950309481872,13013.46
336060726,0.5,0.2493,5849.278450649761,13013.46
1339788,0.5,0.4995,5849.572085049069,26073.9
38686564,0.5,0.2493,5850.595981813972,13013.46
351637869,0.5,0.4995,5852.741634513417,26073.9
765936,0.5,0.4995,5854.752286963032,26073.9
38751546,0.5,0.2493,5854.849821373151,13013.46
84847796,0.5,0.2493,5855.524800752935,13013.46
306867599,0.5,0.749,5855.83959529807,39097.8
682476,0.5,0.4995,5856.887881791405,26073.9
907924,0.5,0.4995,5856.922798786306,26073.9
38660261,0.5,0.2493,5857.168218399015,13013.46
326064577,0.5,0.2493,5857.693836350883,13013.46
1320018,0.5,0.4995,5859.706653600851,26073.9
317495551,0.5,0.749,5859.749281140442,39097.8
336069364,0.5,0.2493,5864.890652253339,13013.46
3242456446,0.5,0.4995,5865.622656040441,26073.9
257395871,0.5,0.749,5866.563737682099,39097.8
317302935,0.5,0.749,5867.935286130593,39097.8
294855039,0.5,0.2493,5868.573141634135,13013.46
257335479,0.5,0.749,5869.489531468705,39097.8
1269400,0.5,0.4995,5869.672813328228,26073.9
328886602,0.5,0.2493,5870.476489507684,13013.46
789089781,0.5,0.4995,5871.122762029766,26073.9
1931802832,0.5,0.2493,5871.235232689595,13013.46
642353262,0.5,0.2493,5873.972398725227,13013.46
587077540,0.5,0.2493,5876.602084990767,13013.46
2197319976,0.5,0.4995,5877.366779263678,26073.9
4469351201,0.5,0.4995,5877.486550959452,26073.9
682480,0.5,0.4995,5878.625331208156,26073.9
257407416,0.5,0.749,5880.686438673404,39097.8
318388085,0.5,0.2493,5881.377932693312,13013.46
277433550,0.5,0.2493,5881.742257865077,13013.46
4820108770,1.0,1.0,5886.151532926256,104400.0
6316827871,0.5,0.4995,5886.308314190843,26073.9
3233491818,0.5,0.749,5888.149520986742,39097.8
1436371121,0.5,0.2493,5889.185491704257,13013.46
227445777,0.5,0.4995,5889.628359233682,26073.9
3938710837,0.5,0.2493,5891.192088682891,13013.46
3890639102,0.5,0.4995,5893.362483209573,26073.9
294902000,0.5,0.2493,5894.942215164952,13013.46
400468860,0.5,0.2493,5896.819430922442,13013.46
336055241,0.5,0.2493,5899.228457391217,13013.46
294849420,0.5,0.2493,5899.615683044546,13013.46
182859403,0.5,0.2493,5900.1077271356635,13013.46
182845308,0.5,0.2493,5901.236183164112,13013.46
227418952,0.5,0.4995,5903.469711024289,26073.9
336030340,0.5,0.2493,5905.780580652303,13013.46
567596,0.5,0.4995,5906.7936952173295,26073.9
1274531,0.5,0.4995,5907.602845603537,26073.9
3963421917,0.5,0.749,5907.893249634152,39097.8
3940680452,0.5,0.749,5908.099679869216,39097.8
705775,0.5,0.4995,5909.6743462535305,26073.9
284757848,0.5,0.4995,5912.263093361408,26073.9
2851455,0.5,0.2493,5912.9691587135685,13013.46
2852052,0.5,0.2493,5916.1750716538745,13013.46
2648834412,0.5,0.4995,5916.879615451311,26073.9
257411996,0.5,0.749,5917.356806783615,39097.8
711699,0.5,0.4995,5920.340192206877,26073.9
281715735,0.5,0.2493,5920.8894506970855,13013.46
97964605,0.5,0.4995,5922.246399587811,26073.9
257395978,0.5,0.749,5922.648893072683,39097.8
4303154248,0.5,0.4995,5922.661789817816,26073.9
317497834,0.5,0.749,5922.75770437246,39097.8
4478798541,0.5,0.4995,5923.185230092555,26073.9
717331,0.5,0.4995,5923.488449818828,26073.9
1436666971,0.5,0.4995,5924.648860101905,26073.9
431072826,0.5,0.4995,5926.106715527009,26073.9
4820096567,1.0,1.0,5926.87114841629,104400.0
410834444,0.5,0.2493,5928.361151849904,13013.46
7781238,0.5,0.4995,5930.177198379158,26073.9
376293619,0.5,0.4995,5930.403596102054,26073.9
1094506,0.5,0.2493,5930.583317789184,13013.46
308118170,0.5,0.2493,5931.485150024132,13013.46
1271469,0.5,0.4995,5933.476587093845,26073.9
351640884,0.5,0.4995,5934.137590399581,26073.9
351614545,0.5,0.4995,5936.904212553497,26073.9
16917163,0.5,0.2493,5936.955212303498,13013.46
336041164,0.5,0.2493,5939.157415411938,13013.46
1438292186,0.5,0.2493,5940.0125541281495,13013.46
336055763,0.5,0.2493,5940.109988927778,13013.46
705691,0.5,0.4995,5942.969546244288,26073.9
224736467,0.5,0.4995,5945.007408873512,26073.9
1343916,0.5,0.4995,5946.60213350594,26073.9
4820212398,1.0,1.0,5947.476439652142,104400.0
4304029247,0.5,0.4995,5949.564006062239,26073.9
336032772,0.5,0.2493,5950.673336702172,13013.46
6568416,0.5,0.4995,5955.889683666095,26073.9
376217764,0.5,0.4995,5957.496579209896,26073.9
4820368432,1.0,1.0,5958.753510611575,104400.0
6608512,0.5,0.4995,5959.27536731641,26073.9
16918658,0.5,0.4995,5960.454758759539,26073.9
4820180887,1.0,1.0,5960.641254017698,104400.0
63683748,0.5,0.2493,5964.664356262655,13013.46
1805914289,0.5,0.2493,5968.01743572799,13013.46
1338923,0.5,0.4995,5968.263493353356,26073.9
294847234,0.5,0.2493,5968.686433998799,13013.46
333939374,0.5,0.2493,5968.697397782018,13013.46
167674627,0.5,0.4995,5969.036777228921,26073.9
1093345,0.5,0.2493,5969.9135961836755,13013.46
4820029853,1.0,1.0,5970.325499115574,104400.0
257495712,0.5,0.2493,5972.461265908148,13013.46
284806389,0.5,0.2493,5972.466901155408,13013.46
369721705,0.5,0.749,5973.609973356633,39097.8
3890328244,0.5,0.749,5973.9309033377795,39097.8
660389,0.5,0.4995,5976.49008864756,26073.9
376288168,0.5,0.2493,5977.091783630681,13013.46
227323297,0.5,0.4995,5977.3944158720615,26073.9
4820059312,1.0,1.0,5980.658559362359,104400.0
3671911495,0.5,0.749,5981.339769174567,39097.8
351626722,0.5,0.4995,5982.508771125073,26073.9
257348627,0.5,0.749,5983.38128671709,39097.8
305387622,0.5,0.2493,5984.586542064411,13013.46
4820019870,1.0,1.0,5985.879095354751,104400.0
2712460042,0.5,0.2493,5992.682474728734,13013.46
294847236,0.5,0.2493,5997.6946610079585,13013.46
2432781973,0.5,0.4995,5997.729946639865,26073.9
336021529,0.5,0.2493,5999.337937411269,13013.46
4302163358,0.5,0.4995,6000.46848227347,26073.9
30790399,0.5,0.2493,6001.0472117733825,13013.46
4302245502,0.5,0.4995,6003.064733644196,26073.9
1269621,0.5,0.4995,6003.643877938062,26073.9
38699470,0.5,0.2493,6003.855595100218,13013.46
376293606,0.5,0.4995,6004.652772035367,26073.9
317803384,0.5,0.2493,6004.8189602446555,13013.46
651854500,0.5,0.2493,6005.240862799677,13013.46
337887064,0.5,0.2493,6006.71571195008,13013.46
1093692,0.5,0.2493,6006.732797895814,13013.46
1331892,0.5,0.4995,6007.196691573888,26073.9
336074106,0.5,0.2493,6008.962141866203,13013.46
336047523,0.5,0.2493,6013.36739196906,13013.46
317496444,0.5,0.749,6013.449759451889,39097.8
317488510,0.5,0.2493,6014.262007886927,13013.46
30789495,0.5,0.2493,6014.937207079082,13013.46
1765533101,0.5,0.4995,6016.333054892886,26073.9
336072000,0.5,0.2493,6016.404748744072,13013.46
484483335,0.5,0.2493,6020.525552976315,13013.46
478267510,0.5,0.4995,6026.258946457219,26073.9
3668262859,0.5,0.4995,6027.957069427806,26073.9
4820382004,1.0,1.0,6028.357775834445,104400.0
317311059,0.5,0.749,6029.449620549043,39097.8
424201240,0.5,0.4995,6030.441900149857,26073.9
1437846758,0.5,0.2493,6030.708198966881,13013.46
336038615,0.5,0.2493,6031.669072360336,13013.46
227441659,0.5,0.4995,6031.924941194554,26073.9
323143777,0.5,0.749,6034.983747047401,39097.8
294887211,0.5,0.2493,6036.37391305986,13013.46
30789498,0.5,0.2493,6039.85856976955,13013.46
431035533,0.5,0.4995,6041.9729508522405,26073.9
662208,0.5,0.4995,6042.781823727689,26073.9
1095353,0.5,0.2493,6045.490057994109,13013.46
5773368,0.5,0.2493,6051.21589518942,13013.46
328878058,0.5,0.2493,6051.721662410243,13013.46
3550425136,0.5,0.2493,6051.973077641911,13013.46
4303430081,0.5,0.4995,6053.868370154351,26073.9
294887259,0.5,0.2493,6054.834828785916,13013.46
4874096349,1.0,1.0,6055.6011256440925,104400.0
431870145,0.5,0.4995,6059.3532166703735,26073.9
2055056406,0.5,0.2493,6063.9061618173555,13013.46
4469376741,0.5,0.4995,6064.68294943369,26073.9
3453089830,0.25,0.2498,6065.945574372892,6519.78
332565348,0.5,0.2493,6066.056555549949,13013.46
5015667066,1.0,1.0,6068.846170991157,104400.0
336074406,0.5,0.2493,6070.466707494218,13013.46
902651,0.5,0.4995,6070.902952200487,26073.9
317489272,0.5,0.749,6071.189417604711,39097.8
1437072475,0.5,0.4995,6071.921686231847,26073.9
1094367,0.5,0.2493,6071.987757874184,13013.46
323143569,0.5,0.749,6072.836650559545,39097.8
6568419,0.5,0.4995,6072.8582116120415,26073.9
207571783,0.5,0.2493,6073.55630653377,13013.46
4820318086,1.0,1.0,6074.249442722182,104400.0
1335149,0.5,0.2493,6075.849626429437,13013.46
317341673,0.5,0.2493,6076.352466841498,13013.46
257499086,0.5,0.2493,6076.7053166995465,13013.46
797771669,0.5,0.2493,6078.083117696814,13013.46
4238486128,0.5,0.749,6079.4605139628875,39097.8
1093562,0.5,0.2493,6080.925746305508,13013.46
25,0.5,0.2493,6081.012729923994,13013.46
549346378,0.5,0.2493,6081.352523295894,13013.46
317472767,0.5,0.749,6082.451649537221,39097.8
38727495,0.5,0.2493,6083.184405909361,13013.46
990597345,0.5,0.4995,6085.416862064604,26073.9
3584281262,0.5,0.4995,6086.025462515623,26073.9
6565184,0.5,0.4995,6088.805549278455,26073.9
7819713,0.5,0.4995,6088.967335537369,26073.9
294872324,0.5,0.2493,6089.332044637593,13013.46
1987457554,0.5,0.4995,6089.692293586224,26073.9
317490165,0.5,0.749,6089.98098692626,39097.8
317488630,0.5,0.749,6091.037038833093,39097.8
317330969,0.5,0.2493,6094.207283772935,13013.46
5796441,0.5,0.2493,6094.679012878094,13013.46
351636149,0.5,0.4995,6097.705273141016,26073.9
82754886,0.5,0.2493,6100.09689982918,13013.46
1436292896,0.5,0.4995,6102.431651199795,26073.9
1269761,0.5,0.4995,6102.76666840712,26073.9
317330978,0.5,0.2493,6102.908265930749,13013.46
227459022,0.5,0.4995,6103.089722981026,26073.9
602973,0.5,0.4995,6104.010733905552,26073.9
3306410865,0.5,0.4995,6104.5169606183745,26073.9
3550408062,0.5,0.749,6104.79615908314,39097.8
612819553,0.5,0.4995,6105.039002352243,26073.9
1339142,0.5,0.4995,6105.169726628754,26073.9
17503797,0.5,0.2493,6105.423876905686,13013.46
181811372,0.5,0.4995,6106.152149690756,26073.9
4274169156,0.5,0.2493,6108.4816776103735,13013.46
1335208,0.5,0.2493,6109.801600337314,13013.46
336035837,0.5,0.2493,6109.880427347223,13013.46
1270518,0.5,0.4995,6110.324155525211,26073.9
6564906,0.5,0.4995,6110.9157689434405,26073.9
257407461,0.5,0.749,6111.983427693334,39097.8
38649395,0.5,0.2493,6113.145700109421,13013.46
38759120,0.5,0.2493,6114.424127777236,13013.46
351641917,0.5,0.4995,6114.507305505871,26073.9
3812816275,0.5,0.2493,6115.520524448107,13013.46
854212252,0.5,0.4995,6117.676115805518,26073.9
6567472,0.5,0.4995,6117.913578874123,26073.9
628339360,0.5,0.749,6120.590986362102,39097.8
318473412,0.5,0.2493,6122.391052429791,13013.46
294823162,0.5,0.2493,6123.238551908707,13013.46
2149722285,0.5,0.2493,6124.251613481873,13013.46
1094458,0.5,0.2493,6126.235715270642,13013.46
539192146,0.5,0.749,6128.564868533951,39097.8
1436344400,0.5,0.4995,6131.177501223949,26073.9
376211495,0.5,0.4995,6132.03525064617,26073.9
38748958,0.5,0.2493,6133.019198034349,13013.46
6648746,0.5,0.4995,6133.249151328056,26073.9
4820184999,1.0,1.0,6133.5598548945945,104400.0
5015656043,1.0,1.0,6135.084758092415,104400.0
351618630,0.5,0.4995,6135.315187740591,26073.9
1302236,0.5,0.4995,6137.206598068835,26073.9
772444032,0.5,0.4995,6137.422644710339,26073.9
294847237,0.5,0.2493,6138.759030661575,13013.46
4820023224,1.0,1.0,6139.459663343911,104400.0
4302217038,0.5,0.4995,6139.6067199944555,26073.9
257348628,0.5,0.2493,6140.636559198729,13013.46
30787958,0.5,0.2493,6141.286595698208,13013.46
1436305713,0.5,0.4995,6141.682178584484,26073.9
6653713,0.5,0.2493,6142.979677044986,13013.46
4486296931,0.5,0.4995,6143.797736009367,26073.9
614096678,0.5,0.2493,6144.829716933809,13013.46
4820508012,1.0,1.0,6147.164113378721,104400.0
336061596,0.5,0.2493,6150.0210914713925,13013.46
4245744894,0.5,0.749,6150.662044622798,39097.8
6567589,0.5,0.4995,6151.974116541861,26073.9
2274790591,0.5,0.2493,6152.147917242197,13013.46
295005077,0.5,0.2493,6153.119076991936,13013.46
4820152618,1.0,1.0,6153.812080289768,104400.0
317486420,0.5,0.2493,6154.492028433776,13013.46
227436327,0.5,0.4995,6155.019708919756,26073.9
332491824,0.5,0.2493,6159.221763787016,13013.46
372629250,0.5,0.4995,6161.232142799932,26073.9
1437201043,0.5,0.4995,6163.300230589485,26073.9
336051771,0.5,0.2493,6163.641584490293,13013.46
336047524,0.5,0.2493,6163.655990690699,13013.46
32064615,0.5,0.2493,6164.368800626812,13013.46
336062049,0.5,0.2493,6165.39718988046,13013.46
284757925,0.5,0.4995,6165.42738247357,26073.9
400426654,0.5,0.2493,6166.8887290704115,13013.46
6659989,0.5,0.4995,6167.850256928055,26073.9
336025460,0.5,0.2493,6167.882124001128,13013.46
216841516,0.5,0.4995,6169.082431432364,26073.9
1301975,0.5,0.4995,6172.7591442665325,26073.9
2107760985,0.5,0.4995,6172.770717607655,26073.9
2851662,0.5,0.2493,6173.066283490676,13013.46
376381293,0.5,0.4995,6173.099477259242,26073.9
1436330764,0.5,0.2493,6173.686926917,13013.46
991330658,0.5,0.4995,6173.857279767283,26073.9
257504316,0.5,0.2493,6174.424804221632,13013.46
317489999,0.5,0.749,6177.702402698161,39097.8
3083757078,0.5,0.4995,6178.361672554351,26073.9
845816374,0.5,0.2493,6179.091144508475,13013.46
336068549,0.5,0.2493,6180.121257737928,13013.46
257338075,0.5,0.2493,6180.501028923262,13013.46
8055080,0.5,0.4995,6182.204733333417,26073.9
4820022347,1.0,1.0,6183.552373783084,104400.0
317346426,0.5,0.749,6185.3341163973155,39097.8
317472218,0.5,0.749,6185.743987705152,39097.8
4820073645,1.0,1.0,6185.789017600819,104400.0
7712420,0.5,0.4995,6186.426506697679,26073.9
4302170516,0.5,0.4995,6186.973382144681,26073.9
336038930,0.5,0.2493,6188.383024162034,13013.46
38752296,0.5,0.2493,6188.406620667156,13013.46
1270512,0.5,0.4995,6191.660057668547,26073.9
257337062,0.5,0.749,6191.815969223703,39097.8
38646814,0.5,0.2493,6191.9579876498865,13013.46
4820027768,1.0,1.0,6192.0405362954725,104400.0
614147217,0.5,0.4995,6192.62807189177,26073.9
4478521935,0.5,0.4995,6193.639384066036,26073.9
705760,0.5,0.4995,6195.924845016663,26073.9
2849377,0.5,0.2493,6196.81703288848,13013.46
1271794,0.5,0.4995,6197.684062496907,26073.9
317508380,0.5,0.749,6197.958251171971,39097.8
554342893,0.5,0.2493,6198.282349864751,13013.46
3417000070,0.5,0.2493,6199.088748130881,13013.46
318363218,0.5,0.749,6199.580136093456,39097.8
277452053,0.5,0.2493,6201.084490949351,13013.46
1437841523,0.5,0.2493,6205.226996029182,13013.46
4820029939,1.0,1.0,6205.844607685056,104400.0
227389272,0.5,0.4995,6206.244950017302,26073.9
32062238,0.5,0.2493,6210.3247539951835,13013.46
317497335,0.5,0.2493,6212.156209405286,13013.46
431075307,0.5,0.4995,6214.230957530753,26073.9
9821127,0.5,0.4995,6214.282388541312,26073.9
336061533,0.5,0.2493,6217.154929378732,13013.46
3626377094,0.5,0.2493,6218.6144283706635,13013.46
294772484,0.5,0.2493,6219.239444948542,13013.46
1698267,0.5,0.4995,6219.557762857675,26073.9
318388126,0.5,0.2493,6220.257686315442,13013.46
336033795,0.5,0.2493,6221.15181503768,13013.46
351634425,0.5,0.4995,6221.7172415703335,26073.9
4302765862,0.5,0.4995,6223.4051877457505,26073.9
351652246,0.5,0.4995,6223.91785595013,26073.9
5361768622,1.0,1.0,6225.472172668955,104400.0
1436370572,0.5,0.2493,6225.599854565306,13013.46
351690621,0.5,0.4995,6226.987736354579,26073.9
3349187673,0.5,0.2493,6228.748760282327,13013.46
906366,0.5,0.4995,6230.013689259307,26073.9
67229137,0.5,0.2493,6232.337250036085,13013.46
1338596,0.5,0.4995,6233.269655419782,26073.9
1464439871,0.5,0.2493,6234.5579389350705,13013.46
682281,0.5,0.4995,6234.643928202585,26073.9
228617435,0.5,0.2493,6234.6527123383485,13013.46
2849400,0.5,0.2493,6234.925129287167,13013.46
3967065051,0.5,0.4995,6235.976354123889,26073.9
82722290,0.5,0.2493,6236.993925871954,13013.46
352694658,0.5,0.4995,6239.736779597388,26073.9
336047519,0.5,0.2493,6240.382121108625,13013.46
32064699,0.5,0.2493,6241.112398878274,13013.46
30788567,0.5,0.2493,6241.887522010041,13013.46
767011689,0.5,0.4995,6243.700589388788,26073.9
4820060273,1.0,1.0,6243.890808877877,104400.0
84891045,0.5,0.2493,6244.404205638833,13013.46
2072117986,0.5,0.4995,6249.532751383932,26073.9
711174,0.5,0.4995,6250.28776809926,26073.9
4302116201,0.5,0.4995,6250.825693775947,26073.9
382734959,0.5,0.4995,6251.586891059395,26073.9
257340437,0.5,0.749,6251.5984496325955,39097.8
257330890,0.5,0.749,6252.520032287356,39097.8
6400066596,0.5,0.4995,6254.057715303127,26073.9
682456,0.5,0.4995,6254.088248239258,26073.9
4820234896,1.0,1.0,6256.081436113635,104400.0
336025463,0.5,0.2493,6256.4352009339045,13013.46
1332110,0.5,0.4995,6257.8748471590025,26073.9
38659515,0.5,0.1241,6258.233696320365,6478.02
1273805,0.5,0.4995,6258.608738291565,26073.9
317508468,0.5,0.749,6259.019535343355,39097.8
3813002360,0.5,0.749,6259.8303482095225,39097.8
4820094770,1.0,1.0,6260.2684149906045,104400.0
6285257156,0.5,0.2493,6261.211203243383,13013.46
317488665,0.5,0.749,6261.828751421083,39097.8
4820240884,1.0,1.0,6262.395917330051,104400.0
704517060,0.5,0.2493,6263.618482133149,13013.46
967306076,0.5,0.749,6263.762112752382,39097.8
82756234,0.5,0.2493,6264.066158174985,13013.46
431052920,0.5,0.4995,6265.427402763213,26073.9
4302771449,0.5,0.4995,6265.505392804475,26073.9
63639194,0.5,0.2493,6266.271207119037,13013.46
6657827,0.5,0.4995,6266.461355572896,26073.9
2107285354,0.5,0.2493,6266.758185717235,13013.46
3938879895,0.5,0.4995,6267.786086135049,26073.9
567341,0.5,0.4995,6267.833069523125,26073.9
7111391,0.5,0.4995,6268.487433487479,26073.9
904813,0.5,0.4995,6274.137421353406,26073.9
7777392,0.5,0.4995,6275.683934759591,26073.9
5782489,0.5,0.2493,6276.14241151333,13013.46
4303328869,0.5,0.4995,6278.752918680267,26073.9
38676901,0.5,0.2493,6278.824072113257,13013.46
2010662170,0.5,0.2493,6280.342947756872,13013.46
351604301,0.5,0.4995,6281.000143780753,26073.9
1437507251,0.5,0.2493,6283.078853373192,13013.46
431073205,0.5,0.4995,6283.373073596555,26073.9
1302238,0.5,0.4995,6284.566015772711,26073.9
318388077,0.5,0.2493,6284.664413521747,13013.46
351619550,0.5,0.4995,6286.539349656741,26073.9
32065198,0.5,0.2493,6287.004045192855,13013.46
4301941405,0.5,0.4995,6287.9097234392975,26073.9
336071716,0.5,0.2493,6288.196708975006,13013.46
38667201,0.5,0.2493,6288.950963178079,13013.46
63619231,0.5,0.2493,6292.210636172567,13013.46
6567457,0.5,0.4995,6293.432713665846,26073.9
332432314,0.5,0.2493,6293.47382815957,13013.46
850567470,0.5,0.2493,6295.05348596047,13013.46
4820096768,1.0,1.0,6300.869100681836,104400.0
2851638,0.5,0.2493,6303.597706027187,13013.46
38680143,0.5,0.2493,6304.278466528349,13013.46
4820220191,1.0,1.0,6307.783956364656,104400.0
4304177436,0.5,0.4995,6307.974946670166,26073.9
963005281,0.5,0.4995,6309.685485711244,26073.9
294855030,0.5,0.2493,6311.042720716351,13013.46
317278642,0.5,0.749,6313.799184567106,39097.8
1436325665,0.5,0.4995,6314.57386649093,26073.9
171399598,0.5,0.4995,6314.7731460689865,26073.9
345287259,0.5,0.749,6315.588845636985,39097.8
16914027,0.5,0.4995,6315.921117052099,26073.9
793214814,0.5,0.2493,6316.059904129962,13013.46
